Year, Month, Day, Hour, Hs [m], Tp [s], Tz [s], Dm [deg]
352,6,16,3,1.48,7.42,5.26,265.96
352,6,16,6,1.42,7.32,5.19,259.68
352,6,16,9,1.37,7.22,5.12,253.75
352,6,16,12,1.33,7.13,5.05,249.83
352,6,16,15,1.26,7.17,5.08,244.71
352,6,16,18,1.19,7.27,5.2,234.83
352,6,16,21,1.13,7.31,5.26,223.64
352,6,17,0,1.08,7.3,5.18,214.78
352,6,17,3,1.08,6.98,4.95,210.98
352,6,17,6,1.11,6.68,4.74,211.65
352,6,17,9,1.14,6.57,4.66,213.12
352,6,17,12,1.13,6.59,4.67,213.4
352,6,17,15,1.1,6.67,4.73,210.47
352,6,17,18,1.05,6.77,4.8,204.11
352,6,17,21,1.03,6.71,4.76,198.65
352,6,18,0,1.06,6.5,4.61,198.86
352,6,18,3,1.13,6.4,4.54,202.34
352,6,18,6,1.16,6.45,4.57,204.23
352,6,18,9,1.15,6.53,4.63,204.32
352,6,18,12,1.11,6.63,4.7,201.73
352,6,18,15,1.06,6.77,4.8,195.25
352,6,18,18,1.02,6.88,4.88,187.66
352,6,18,21,0.99,6.92,4.9,181.51
352,6,19,0,0.99,6.82,4.83,179
352,6,19,3,1.02,6.62,4.69,182.03
352,6,19,6,1.05,6.56,4.65,185.98
352,6,19,9,1.05,6.62,4.69,186.45
352,6,19,12,1.04,6.67,4.73,186.67
352,6,19,15,1.02,6.73,4.77,185.95
352,6,19,18,0.98,6.9,4.9,179.28
352,6,19,21,0.95,7.01,4.97,171.9
352,6,20,0,0.93,7.05,5,165.85
352,6,20,3,0.91,7.12,5.05,159.67
352,6,20,6,0.89,7.2,5.11,154.08
352,6,20,9,0.87,7.21,5.11,150.35
352,6,20,12,0.87,7.17,5.08,147.91
352,6,20,15,0.87,7.16,5.08,145.33
352,6,20,18,0.87,7.14,5.06,142.67
352,6,20,21,0.89,7,4.96,141.62
352,6,21,0,0.94,6.72,4.77,145
352,6,21,3,1.03,6.51,4.62,152.3
352,6,21,6,1.12,6.43,4.56,161.17
352,6,21,9,1.17,6.47,4.59,168.4
352,6,21,12,1.16,6.57,4.66,169.89
352,6,21,15,1.15,6.63,4.7,169.12
352,6,21,18,1.14,6.64,4.71,169.12
352,6,21,21,1.17,6.58,4.67,173.4
352,6,22,0,1.22,6.53,4.63,180.87
352,6,22,3,1.25,6.54,4.64,186.43
352,6,22,6,1.23,6.6,4.68,187.18
352,6,22,9,1.23,6.61,4.69,188.67
352,6,22,12,1.27,6.58,4.66,194.51
352,6,22,15,1.26,6.62,4.69,197.3
352,6,22,18,1.24,6.65,4.72,196.53
352,6,22,21,1.21,6.7,4.75,193.37
352,6,23,0,1.17,6.74,4.78,188.59
352,6,23,3,1.16,6.73,4.77,186.48
352,6,23,6,1.14,6.77,4.8,182.44
352,6,23,9,1.11,6.86,4.86,176.31
352,6,23,12,1.09,6.93,4.91,170.74
352,6,23,15,1.07,6.97,4.94,166.58
352,6,23,18,1.05,7.07,5.01,161.21
352,6,23,21,1.03,7.19,5.1,155.81
352,6,24,0,1.02,7.21,5.11,152.69
352,6,24,3,1.01,7.16,5.08,151.7
352,6,24,6,1.03,7.02,4.98,153.5
352,6,24,9,1.06,6.91,4.9,157.25
352,6,24,12,1.05,7.02,4.98,155.17
352,6,24,15,1.04,7.13,5.05,151.78
352,6,24,18,1.05,7.05,5,151.46
352,6,24,21,1.1,6.86,4.86,156.34
352,6,25,0,1.19,6.67,4.73,166.56
352,6,25,3,1.31,6.6,4.68,178.37
352,6,25,6,1.4,6.67,4.73,186.95
352,6,25,9,1.44,6.76,4.79,192.68
352,6,25,12,1.47,6.82,4.84,196.16
352,6,25,15,1.45,6.91,4.9,196.44
352,6,25,18,1.42,7,4.96,194.72
352,6,25,21,1.42,6.99,4.96,193.7
352,6,26,0,1.48,6.94,4.92,195.88
352,6,26,3,1.54,7.01,4.97,199.2
352,6,26,6,1.6,7.09,5.03,201.46
352,6,26,9,1.66,7.15,5.07,203.9
352,6,26,12,1.68,7.29,5.17,205.35
352,6,26,15,1.65,7.52,5.34,204.15
352,6,26,18,1.61,7.64,5.47,202.29
352,6,26,21,1.57,7.74,5.51,200.58
352,6,27,0,1.58,7.37,5.23,198.86
352,6,27,3,1.65,6.96,4.94,189.86
352,6,27,6,1.69,6.9,4.89,154.76
352,6,27,9,1.68,6.98,4.95,107.98
352,6,27,12,1.62,7.11,5.04,96.72
352,6,27,15,1.56,7.21,5.11,93.62
352,6,27,18,1.49,7.32,5.19,93.26
352,6,27,21,1.43,7.4,5.29,94.76
352,6,28,0,1.38,7.46,5.37,96.78
352,6,28,3,1.33,7.52,5.44,99.19
352,6,28,6,1.29,7.57,5.48,102.05
352,6,28,9,1.26,7.62,5.52,105.38
352,6,28,12,1.23,7.67,5.55,109.06
352,6,28,15,1.2,7.71,5.58,112.94
352,6,28,18,1.18,7.76,5.57,117.01
352,6,28,21,1.17,7.7,5.46,122.04
352,6,29,0,1.18,7.32,5.19,129.64
352,6,29,3,1.25,6.94,4.92,139.98
352,6,29,6,1.34,6.77,4.8,149.9
352,6,29,9,1.41,6.75,4.78,157.06
352,6,29,12,1.41,6.79,4.81,160.29
352,6,29,15,1.36,6.87,4.87,161.68
352,6,29,18,1.35,6.88,4.88,164.02
352,6,29,21,1.42,6.74,4.8,170.1
352,6,30,0,1.58,6.55,4.83,178.81
352,6,30,3,1.66,6.64,4.94,184.1
352,6,30,6,1.71,6.83,5.06,187.14
352,6,30,9,1.72,7.07,5.21,187.17
352,6,30,12,1.76,7.2,5.26,188.68
352,6,30,15,1.79,7.34,5.33,191.48
352,6,30,18,1.85,7.38,5.27,200.46
352,6,30,21,1.97,7.21,5.13,221.36
352,7,1,0,1.97,7.15,5.19,235.51
352,7,1,3,1.87,7.21,5.23,239.29
352,7,1,6,1.7,7.35,5.34,233.13
352,7,1,9,1.57,7.41,5.5,224.15
352,7,1,12,1.48,7.44,5.59,216.47
352,7,1,15,1.41,7.45,5.56,210.36
352,7,1,18,1.37,7.43,5.32,207.17
352,7,1,21,1.36,7.19,5.1,207.18
352,7,2,0,1.38,6.91,4.9,209.76
352,7,2,3,1.44,6.74,4.78,215.6
352,7,2,6,1.43,6.71,4.79,218.48
352,7,2,9,1.35,6.81,4.82,216.96
352,7,2,12,1.27,6.89,4.88,213.16
352,7,2,15,1.19,7.05,5,206.52
352,7,2,18,1.13,7.21,5.11,198.62
352,7,2,21,1.09,7.26,5.15,191.54
352,7,3,0,1.06,7.18,5.09,185.83
352,7,3,3,1.06,7.07,5.01,181.28
352,7,3,6,1.08,6.92,4.9,178.6
352,7,3,9,1.08,6.92,4.9,176.09
352,7,3,12,1.06,7.04,4.99,172.74
352,7,3,15,1.05,7.19,5.1,169.18
352,7,3,18,1.05,7.27,5.15,166.6
352,7,3,21,1.08,7.26,5.15,165.9
352,7,4,0,1.16,7.14,5.07,168.49
352,7,4,3,1.34,7,4.96,175.21
352,7,4,6,1.58,6.91,5.01,182.84
352,7,4,9,1.73,7.02,5.12,188
352,7,4,12,1.75,7.18,5.23,189.69
352,7,4,15,1.7,7.27,5.28,190.03
352,7,4,18,1.64,7.28,5.26,190.1
352,7,4,21,1.61,7.21,5.17,190.61
352,7,5,0,1.6,7.1,5.06,191.33
352,7,5,3,1.61,6.99,5.01,191.91
352,7,5,6,1.6,6.93,5,192.51
352,7,5,9,1.58,6.93,5,193.18
352,7,5,12,1.57,6.91,4.98,194.71
352,7,5,15,1.61,6.84,4.94,197.32
352,7,5,18,1.7,6.79,4.97,199.77
352,7,5,21,1.78,6.81,5.04,200.95
352,7,6,0,1.94,6.83,5.1,202.52
352,7,6,3,2.1,6.92,5.18,203.32
352,7,6,6,2.19,7.05,5.25,203.25
352,7,6,9,2.21,7.13,5.29,203.57
352,7,6,12,2.16,7.19,5.31,203.22
352,7,6,15,2.14,7.24,5.31,202.16
352,7,6,18,2.2,7.29,5.33,200.68
352,7,6,21,2.3,7.42,5.39,199.51
352,7,7,0,2.36,7.58,5.48,198.79
352,7,7,3,2.43,7.66,5.54,199.16
352,7,7,6,2.44,7.76,5.58,199.6
352,7,7,9,2.45,7.8,5.6,199.82
352,7,7,12,2.4,7.88,5.64,199.15
352,7,7,15,2.3,7.99,5.74,197.75
352,7,7,18,2.22,8.05,5.83,196.35
352,7,7,21,2.15,8.1,5.85,195.51
352,7,8,0,2.06,8.13,5.85,195.18
352,7,8,3,1.95,8.13,5.85,194.98
352,7,8,6,1.82,8.11,5.86,194.33
352,7,8,9,1.71,8.1,5.88,193.11
352,7,8,12,1.62,8.08,5.87,191.59
352,7,8,15,1.56,8.06,5.84,190
352,7,8,18,1.52,8.04,5.8,188.44
352,7,8,21,1.5,8,5.77,187.11
352,7,9,0,1.5,7.98,5.75,186.23
352,7,9,3,1.52,7.98,5.77,185.87
352,7,9,6,1.54,8.02,5.78,185.58
352,7,9,9,1.55,8.07,5.77,185.22
352,7,9,12,1.54,8.12,5.76,184.89
352,7,9,15,1.52,8.01,5.68,184.17
352,7,9,18,1.5,7.9,5.6,183.11
352,7,9,21,1.45,7.93,5.63,182.21
352,7,10,0,1.4,8.04,5.7,181.44
352,7,10,3,1.36,8.08,5.73,180.41
352,7,10,6,1.32,8.09,5.73,179.2
352,7,10,9,1.29,8.06,5.72,177.96
352,7,10,12,1.26,8,5.67,176.99
352,7,10,15,1.24,7.96,5.64,176
352,7,10,18,1.22,7.96,5.64,174.57
352,7,10,21,1.2,7.96,5.65,172.88
352,7,11,0,1.19,7.84,5.56,171.77
352,7,11,3,1.21,7.5,5.32,172.68
352,7,11,6,1.24,7.33,5.19,174.47
352,7,11,9,1.23,7.39,5.24,173.92
352,7,11,12,1.22,7.47,5.3,172.13
352,7,11,15,1.24,7.32,5.19,170.85
352,7,11,18,1.32,7.02,4.98,170.88
352,7,11,21,1.47,6.9,4.89,171.6
352,7,12,0,1.61,6.96,4.93,172.04
352,7,12,3,1.74,7.08,5.02,173.34
352,7,12,6,1.82,7.17,5.08,173.35
352,7,12,9,1.93,7.14,5.14,174.14
352,7,12,12,1.95,7.29,5.23,178.21
352,7,12,15,1.94,7.53,5.36,182.76
352,7,12,18,1.97,7.7,5.46,188.37
352,7,12,21,2.03,7.71,5.47,196.63
352,7,13,0,2.08,7.72,5.47,205.67
352,7,13,3,2.08,7.78,5.52,210.38
352,7,13,6,2,7.94,5.63,209.52
352,7,13,9,1.91,8.11,5.75,206.85
352,7,13,12,1.84,8.17,5.79,205.41
352,7,13,15,1.75,8.3,5.88,202.96
352,7,13,18,1.66,8.31,5.95,200.17
352,7,13,21,1.58,8.26,5.96,197.6
352,7,14,0,1.53,8.14,5.77,196.35
352,7,14,3,1.59,7.38,5.23,201.72
352,7,14,6,1.71,7.08,5.02,210.01
352,7,14,9,1.72,7.07,5.01,213.22
352,7,14,12,1.66,7.06,5.01,212.99
352,7,14,15,1.6,7.02,4.98,211.13
352,7,14,18,1.54,6.98,4.95,208.64
352,7,14,21,1.48,6.97,4.94,205.63
352,7,15,0,1.44,6.92,4.91,202.38
352,7,15,3,1.45,6.82,4.84,200.31
352,7,15,6,1.43,6.78,4.84,199.41
352,7,15,9,1.41,6.76,4.86,199.03
352,7,15,12,1.4,6.76,4.9,198.77
352,7,15,15,1.4,6.77,4.94,197.81
352,7,15,18,1.51,6.65,4.89,197.8
352,7,15,21,1.71,6.63,4.96,197.14
352,7,16,0,1.89,6.75,5.08,194.74
352,7,16,3,1.95,6.94,5.17,194.85
352,7,16,6,1.97,7.14,5.27,196.22
352,7,16,9,2.02,7.34,5.37,198.82
352,7,16,12,2.04,7.59,5.51,200.09
352,7,16,15,2.03,7.83,5.7,200.03
352,7,16,18,2.03,8.02,5.77,200.91
352,7,16,21,2.04,8,5.67,203.54
352,7,17,0,2.03,7.9,5.6,206.53
352,7,17,3,1.95,8.03,5.69,206.56
352,7,17,6,1.87,7.95,5.64,208.59
352,7,17,9,1.83,7.67,5.44,217.49
352,7,17,12,1.77,7.54,5.34,229.88
352,7,17,15,1.68,7.46,5.32,241.36
352,7,17,18,1.56,7.37,5.4,240.59
352,7,17,21,1.45,7.3,5.46,233.74
352,7,18,0,1.37,7.25,5.46,226
352,7,18,3,1.29,7.21,5.45,217.84
352,7,18,6,1.22,7.18,5.42,209.32
352,7,18,9,1.16,7.18,5.4,200.67
352,7,18,12,1.11,7.19,5.38,192.29
352,7,18,15,1.06,7.22,5.37,184.57
352,7,18,18,1.02,7.26,5.37,177.66
352,7,18,21,0.99,7.32,5.37,171.58
352,7,19,0,0.96,7.38,5.34,166.42
352,7,19,3,0.96,7.28,5.16,163.05
352,7,19,6,0.98,6.96,4.94,162.38
352,7,19,9,0.99,6.91,4.9,161.72
352,7,19,12,0.97,7.05,5,158.89
352,7,19,15,0.95,7.11,5.04,156
352,7,19,18,0.95,7.05,5,154.37
352,7,19,21,0.98,6.86,4.86,156.16
352,7,20,0,1.07,6.63,4.7,164.31
352,7,20,3,1.21,6.53,4.63,177.95
352,7,20,6,1.39,6.45,4.68,190.83
352,7,20,9,1.54,6.42,4.8,198.02
352,7,20,12,1.76,6.49,4.94,203.98
352,7,20,15,1.98,6.71,5.1,207.63
352,7,20,18,2.11,6.91,5.21,209.07
352,7,20,21,2.08,7.06,5.25,208.15
352,7,21,0,2.02,7.12,5.24,206.56
352,7,21,3,1.96,7.17,5.24,204.76
352,7,21,6,1.91,7.2,5.25,202.92
352,7,21,9,1.9,7.22,5.27,201.08
352,7,21,12,1.92,7.22,5.28,199.07
352,7,21,15,1.97,7.23,5.29,196.73
352,7,21,18,2.03,7.25,5.31,194.85
352,7,21,21,2.06,7.27,5.31,193.95
352,7,22,0,2.09,7.23,5.29,193.74
352,7,22,3,2.13,7.14,5.28,194.19
352,7,22,6,2.11,7.07,5.23,194.85
352,7,22,9,2.05,7.02,5.18,196.1
352,7,22,12,1.95,6.98,5.13,197.31
352,7,22,15,1.82,6.95,5.09,197.97
352,7,22,18,1.72,6.9,5.04,198.76
352,7,22,21,1.66,6.82,4.98,199.69
352,7,23,0,1.63,6.77,4.92,200.42
352,7,23,3,1.59,6.73,4.91,200.39
352,7,23,6,1.56,6.7,4.9,200.5
352,7,23,9,1.55,6.66,4.88,201.42
352,7,23,12,1.54,6.64,4.86,202.58
352,7,23,15,1.53,6.64,4.86,203.51
352,7,23,18,1.52,6.61,4.86,204.53
352,7,23,21,1.55,6.55,4.85,205.72
352,7,24,0,1.6,6.51,4.84,206.95
352,7,24,3,1.67,6.51,4.89,208.27
352,7,24,6,1.7,6.55,4.93,209.42
352,7,24,9,1.73,6.59,4.96,210.13
352,7,24,12,1.77,6.68,5.01,211.3
352,7,24,15,1.79,6.88,5.11,211.88
352,7,24,18,1.77,7.11,5.26,211.6
352,7,24,21,1.73,7.27,5.39,211.21
352,7,25,0,1.68,7.34,5.42,211.48
352,7,25,3,1.62,7.34,5.36,212.7
352,7,25,6,1.55,7.31,5.32,213.73
352,7,25,9,1.47,7.3,5.33,213.61
352,7,25,12,1.38,7.31,5.35,212.34
352,7,25,15,1.31,7.34,5.38,210.08
352,7,25,18,1.24,7.39,5.4,207.14
352,7,25,21,1.19,7.47,5.39,203.4
352,7,26,0,1.15,7.55,5.35,198.48
352,7,26,3,1.13,7.36,5.22,190.61
352,7,26,6,1.15,7.01,4.97,174.78
352,7,26,9,1.18,6.87,4.87,157.41
352,7,26,12,1.16,6.95,4.93,148.85
352,7,26,15,1.15,7.03,4.98,142.63
352,7,26,18,1.15,7,4.97,136.33
352,7,26,21,1.17,6.95,4.93,131.35
352,7,27,0,1.18,6.93,4.92,128.82
352,7,27,3,1.18,6.96,4.93,128.25
352,7,27,6,1.16,7.07,5.02,127.78
352,7,27,9,1.14,7.2,5.1,127.25
352,7,27,12,1.11,7.35,5.21,126.42
352,7,27,15,1.09,7.49,5.31,125.63
352,7,27,18,1.07,7.58,5.37,125.23
352,7,27,21,1.06,7.58,5.37,125.53
352,7,28,0,1.06,7.38,5.23,128.02
352,7,28,3,1.08,7.16,5.08,132.47
352,7,28,6,1.09,7.1,5.04,135.81
352,7,28,9,1.1,6.99,4.96,140.47
352,7,28,12,1.15,6.8,4.82,149.53
352,7,28,15,1.17,6.8,4.82,155.42
352,7,28,18,1.19,6.77,4.8,161.36
352,7,28,21,1.28,6.63,4.7,174.93
352,7,29,0,1.47,6.56,4.65,190.6
352,7,29,3,1.69,6.43,4.73,202.04
352,7,29,6,1.86,6.41,4.88,210.76
352,7,29,9,2.07,6.55,5.04,215.88
352,7,29,12,2.26,6.77,5.2,220
352,7,29,15,2.18,6.97,5.24,222.38
352,7,29,18,1.91,7.13,5.24,222.23
352,7,29,21,1.72,7.24,5.34,219.98
352,7,30,0,1.59,7.29,5.38,217.74
352,7,30,3,1.5,7.32,5.3,216.8
352,7,30,6,1.47,7.15,5.07,219.92
352,7,30,9,1.49,6.78,4.8,238.58
352,7,30,12,1.5,6.7,4.76,285.12
352,7,30,15,1.42,6.67,4.85,310.24
352,7,30,18,1.34,6.75,4.88,306.82
352,7,30,21,1.31,6.74,4.83,309.79
352,7,31,0,1.25,6.8,4.89,306.2
352,7,31,3,1.19,6.87,4.99,288.9
352,7,31,6,1.13,6.95,5.07,249.84
352,7,31,9,1.09,7.03,5.12,210.57
352,7,31,12,1.06,7.11,5.16,190.43
352,7,31,15,1.03,7.18,5.19,179.73
352,7,31,18,1,7.24,5.21,172.28
352,7,31,21,0.98,7.31,5.23,166.07
352,8,1,0,0.96,7.39,5.25,160.86
352,8,1,3,0.95,7.34,5.21,157.71
352,8,1,6,0.96,7.06,5,159.82
352,8,1,9,0.99,6.76,4.79,166.58
352,8,1,12,1.02,6.63,4.7,173.48
352,8,1,15,1.04,6.61,4.69,177.12
352,8,1,18,1.07,6.55,4.64,181.36
352,8,1,21,1.13,6.44,4.57,188.54
352,8,2,0,1.23,6.37,4.51,196.74
352,8,2,3,1.35,6.39,4.53,205.07
352,8,2,6,1.44,6.42,4.6,212.53
352,8,2,9,1.48,6.44,4.66,218.68
352,8,2,12,1.49,6.48,4.7,224.4
352,8,2,15,1.45,6.58,4.72,228.03
352,8,2,18,1.42,6.64,4.71,230.41
352,8,2,21,1.39,6.65,4.71,228.82
352,8,3,0,1.4,6.64,4.71,226.67
352,8,3,3,1.49,6.55,4.72,225.81
352,8,3,6,1.64,6.42,4.78,228.9
352,8,3,9,1.82,6.41,4.87,232.98
352,8,3,12,1.97,6.51,5,235.97
352,8,3,15,2.06,6.62,5.1,238.87
352,8,3,18,2.06,6.72,5.12,238.94
352,8,3,21,2.07,6.78,5.12,237.38
352,8,4,0,2.16,6.84,5.18,236.63
352,8,4,3,2.18,6.92,5.23,236.8
352,8,4,6,2.12,6.99,5.24,237.38
352,8,4,9,2.01,7.07,5.23,238.89
352,8,4,12,1.83,7.21,5.27,239.19
352,8,4,15,1.67,7.28,5.35,237.88
352,8,4,18,1.55,7.3,5.4,236.01
352,8,4,21,1.46,7.31,5.4,234.07
352,8,5,0,1.38,7.31,5.36,231.92
352,8,5,3,1.35,7.25,5.14,228.89
352,8,5,6,1.36,6.85,4.85,215.85
352,8,5,9,1.38,6.66,4.72,154.76
352,8,5,12,1.41,6.5,4.67,109.03
352,8,5,15,1.45,6.29,4.65,98.82
352,8,5,18,1.5,6.17,4.67,96.01
352,8,5,21,1.55,6.13,4.71,96.49
352,8,6,0,1.58,6.15,4.73,99.11
352,8,6,3,1.58,6.17,4.74,103.4
352,8,6,6,1.51,6.22,4.73,108.46
352,8,6,9,1.41,6.33,4.75,111.99
352,8,6,12,1.32,6.47,4.78,113.92
352,8,6,15,1.26,6.57,4.81,115.88
352,8,6,18,1.22,6.66,4.86,118.55
352,8,6,21,1.18,6.76,4.97,123.19
352,8,7,0,1.18,6.83,5.08,131.31
352,8,7,3,1.2,6.9,5.15,142.9
352,8,7,6,1.25,6.98,5.21,153.92
352,8,7,9,1.31,7.08,5.25,161.85
352,8,7,12,1.38,7.2,5.28,167.29
352,8,7,15,1.47,7.32,5.25,170.31
352,8,7,18,1.58,7.32,5.19,169.28
352,8,7,21,1.64,7.43,5.27,170.87
352,8,8,0,1.63,7.7,5.46,177.84
352,8,8,3,1.6,7.94,5.66,182.51
352,8,8,6,1.56,7.99,5.79,184.77
352,8,8,9,1.51,8,5.82,185.6
352,8,8,12,1.47,8,5.81,185.79
352,8,8,15,1.42,8,5.79,185.55
352,8,8,18,1.37,8.01,5.76,184.92
352,8,8,21,1.33,8.03,5.74,183.88
352,8,9,0,1.29,8.07,5.72,182.44
352,8,9,3,1.25,8.05,5.7,180.62
352,8,9,6,1.22,8.03,5.69,178.51
352,8,9,9,1.19,8.02,5.69,176.12
352,8,9,12,1.16,8.01,5.68,173.49
352,8,9,15,1.14,7.97,5.65,170.41
352,8,9,18,1.14,7.85,5.57,166.26
352,8,9,21,1.14,7.73,5.48,161.09
352,8,10,0,1.16,7.54,5.34,153.89
352,8,10,3,1.21,7.25,5.14,143.94
352,8,10,6,1.28,7.04,4.99,135.31
352,8,10,9,1.34,7.03,4.99,130.86
352,8,10,12,1.37,7.09,5.03,127.61
352,8,10,15,1.41,7.05,5,123.45
352,8,10,18,1.48,7.01,4.97,119.56
352,8,10,21,1.53,7.02,4.98,117.03
352,8,11,0,1.56,7.04,4.99,116.48
352,8,11,3,1.53,7.14,5.06,117.41
352,8,11,6,1.49,7.27,5.16,118.3
352,8,11,9,1.44,7.46,5.29,118.76
352,8,11,12,1.4,7.59,5.38,118.8
352,8,11,15,1.39,7.55,5.35,117.93
352,8,11,18,1.38,7.53,5.34,117.06
352,8,11,21,1.35,7.65,5.42,117.4
352,8,12,0,1.32,7.75,5.5,118.2
352,8,12,3,1.3,7.85,5.57,119.48
352,8,12,6,1.29,7.93,5.62,121.35
352,8,12,9,1.28,7.97,5.65,123.93
352,8,12,12,1.28,7.99,5.67,127.36
352,8,12,15,1.28,7.97,5.69,131.46
352,8,12,18,1.28,7.93,5.71,135.66
352,8,12,21,1.28,7.91,5.73,139.44
352,8,13,0,1.28,7.89,5.74,142.59
352,8,13,3,1.27,7.88,5.74,145.17
352,8,13,6,1.26,7.88,5.73,147.3
352,8,13,9,1.24,7.89,5.68,149.32
352,8,13,12,1.24,7.86,5.57,151.79
352,8,13,15,1.22,7.8,5.53,153.3
352,8,13,18,1.21,7.73,5.48,154.33
352,8,13,21,1.21,7.51,5.32,157.07
352,8,14,0,1.23,7.22,5.12,162.3
352,8,14,3,1.3,6.95,4.93,170.67
352,8,14,6,1.38,6.84,4.85,180.1
352,8,14,9,1.41,6.86,4.87,186.18
352,8,14,12,1.4,6.92,4.9,188.99
352,8,14,15,1.35,7.04,4.99,187.19
352,8,14,18,1.29,7.2,5.1,183.41
352,8,14,21,1.26,7.29,5.17,180.15
352,8,15,0,1.27,7.14,5.06,180.61
352,8,15,3,1.35,6.9,4.89,186.15
352,8,15,6,1.45,6.82,4.84,194.91
352,8,15,9,1.49,6.88,4.88,200.03
352,8,15,12,1.48,6.93,4.92,202.76
352,8,15,15,1.45,7,4.96,203.48
352,8,15,18,1.41,7.04,4.99,203.49
352,8,15,21,1.4,7.03,4.98,203.8
352,8,16,0,1.43,6.95,4.93,205.77
352,8,16,3,1.5,6.89,4.89,209.86
352,8,16,6,1.52,6.9,4.92,212.63
352,8,16,9,1.49,6.95,4.95,213.98
352,8,16,12,1.43,7.06,5.02,213.57
352,8,16,15,1.37,7.18,5.17,211
352,8,16,18,1.31,7.29,5.25,208.33
352,8,16,21,1.27,7.39,5.3,205.56
352,8,17,0,1.23,7.49,5.32,202.48
352,8,17,3,1.2,7.54,5.34,199.08
352,8,17,6,1.17,7.57,5.37,195.36
352,8,17,9,1.15,7.61,5.4,191.23
352,8,17,12,1.12,7.66,5.43,186.64
352,8,17,15,1.1,7.71,5.46,181.68
352,8,17,18,1.09,7.76,5.5,176.51
352,8,17,21,1.07,7.82,5.54,171.25
352,8,18,0,1.06,7.87,5.58,166.05
352,8,18,3,1.04,7.94,5.63,161.12
352,8,18,6,1.03,8,5.67,156.59
352,8,18,9,1.02,8.06,5.72,152.54
352,8,18,12,1.02,8.13,5.76,149
352,8,18,15,1.01,8.17,5.79,145.87
352,8,18,18,1,8.18,5.8,142.98
352,8,18,21,1,8.21,5.82,140.62
352,8,19,0,0.99,8.26,5.85,138.72
352,8,19,3,0.99,8.32,5.9,137.18
352,8,19,6,0.98,8.37,5.93,135.85
352,8,19,9,0.98,8.37,5.94,134.75
352,8,19,12,0.98,8.26,5.86,134.24
352,8,19,15,0.99,7.99,5.66,134.96
352,8,19,18,1.03,7.49,5.31,138.37
352,8,19,21,1.11,6.98,4.95,145.61
352,8,20,0,1.24,6.7,4.75,155.26
352,8,20,3,1.34,6.69,4.75,163.04
352,8,20,6,1.38,6.77,4.8,166.38
352,8,20,9,1.38,6.83,4.84,167.94
352,8,20,12,1.34,7,4.96,166.55
352,8,20,15,1.3,7.21,5.11,164.26
352,8,20,18,1.28,7.31,5.19,162.75
352,8,20,21,1.26,7.28,5.16,161.36
352,8,21,0,1.23,7.4,5.25,160.14
352,8,21,3,1.22,7.36,5.22,159.4
352,8,21,6,1.19,7.5,5.32,159.02
352,8,21,9,1.17,7.57,5.37,158.54
352,8,21,12,1.15,7.62,5.41,157.77
352,8,21,15,1.13,7.66,5.43,156.7
352,8,21,18,1.11,7.67,5.44,155.28
352,8,21,21,1.1,7.66,5.43,153.4
352,8,22,0,1.09,7.63,5.41,150.85
352,8,22,3,1.08,7.59,5.38,147.19
352,8,22,6,1.08,7.53,5.34,142.28
352,8,22,9,1.09,7.44,5.27,137.33
352,8,22,12,1.1,7.28,5.16,134.62
352,8,22,15,1.13,7.09,5.02,135.28
352,8,22,18,1.18,6.82,4.83,141.22
352,8,22,21,1.28,6.58,4.67,153.76
352,8,23,0,1.42,6.51,4.62,170.66
352,8,23,3,1.56,6.44,4.69,184.98
352,8,23,6,1.63,6.4,4.77,197.59
352,8,23,9,1.71,6.41,4.84,208.34
352,8,23,12,1.64,6.53,4.88,216.1
352,8,23,15,1.48,6.75,4.94,218.21
352,8,23,18,1.38,6.84,4.92,221.22
352,8,23,21,1.31,6.91,4.9,220.04
352,8,24,0,1.24,7.02,4.97,212.76
352,8,24,3,1.18,7.15,5.1,205.5
352,8,24,6,1.13,7.25,5.18,198.97
352,8,24,9,1.1,7.35,5.24,192.75
352,8,24,12,1.07,7.44,5.28,186.63
352,8,24,15,1.05,7.48,5.3,180.4
352,8,24,18,1.03,7.5,5.32,173.9
352,8,24,21,1.02,7.46,5.29,167.29
352,8,25,0,1.02,7.39,5.24,162.6
352,8,25,3,1.04,7.23,5.13,162.48
352,8,25,6,1.11,6.97,4.95,171.36
352,8,25,9,1.26,6.7,4.75,190.49
352,8,25,12,1.38,6.72,4.76,203.12
352,8,25,15,1.4,6.81,4.86,205.81
352,8,25,18,1.4,6.86,4.93,206.17
352,8,25,21,1.43,6.89,4.96,208.13
352,8,26,0,1.44,6.96,5.05,209.61
352,8,26,3,1.44,7.07,5.17,209.76
352,8,26,6,1.42,7.18,5.26,209.82
352,8,26,9,1.39,7.27,5.37,208.82
352,8,26,12,1.35,7.34,5.45,207.51
352,8,26,15,1.31,7.4,5.49,206.15
352,8,26,18,1.27,7.46,5.49,204.69
352,8,26,21,1.24,7.52,5.41,203.43
352,8,27,0,1.23,7.29,5.17,202.84
352,8,27,3,1.26,6.93,4.91,202.54
352,8,27,6,1.31,6.65,4.71,199.12
352,8,27,9,1.38,6.49,4.6,36.63
352,8,27,12,1.46,6.47,4.58,28.13
352,8,27,15,1.54,6.37,4.68,27.38
352,8,27,18,1.56,6.4,4.77,28.46
352,8,27,21,1.64,6.4,4.82,29.38
352,8,28,0,1.78,6.49,4.95,31.58
