Year, Month, Day, Hour, Hs [m], Tp [s], Tz [s], Dm [deg]
358,1,7,3,2.28,10.85,7.69,283.67
358,1,7,6,2.25,10.72,7.6,283.85
358,1,7,9,2.22,10.36,7.35,284.23
358,1,7,12,2.21,9.92,7.04,284.88
358,1,7,15,2.22,9.51,6.74,285.8
358,1,7,18,2.24,9.18,6.51,286.9
358,1,7,21,2.26,9,6.38,287.05
358,1,8,0,2.24,9.12,6.46,283.75
358,1,8,3,2.19,9.4,6.67,277.52
358,1,8,6,2.16,9.62,6.82,270.86
358,1,8,9,2.18,9.66,6.85,265.05
358,1,8,12,2.23,9.7,6.88,260.8
358,1,8,15,2.3,9.84,6.98,258.21
358,1,8,18,2.36,9.97,7.07,256.44
358,1,8,21,2.41,10.07,7.14,254.89
358,1,9,0,2.44,10.13,7.19,252.95
358,1,9,3,2.44,10.12,7.18,250.16
358,1,9,6,2.42,10.07,7.14,246.78
358,1,9,9,2.4,9.93,7.04,242.36
358,1,9,12,2.39,9.64,6.83,235.67
358,1,9,15,2.4,9.36,6.64,227.22
358,1,9,18,2.43,9.19,6.52,219.6
358,1,9,21,2.45,9.06,6.42,214.17
358,1,10,0,2.46,9.03,6.41,211.29
358,1,10,3,2.44,9.1,6.45,210.58
358,1,10,6,2.41,9.18,6.51,211.62
358,1,10,9,2.37,9.31,6.6,213.64
358,1,10,12,2.37,9.33,6.62,214.8
358,1,10,15,2.43,9.27,6.57,214.17
358,1,10,18,2.55,9.24,6.55,212.52
358,1,10,21,2.72,9.28,6.58,210.79
358,1,11,0,2.9,9.45,6.7,210.7
358,1,11,3,3.06,9.61,6.82,212.16
358,1,11,6,3.15,9.74,6.91,215.76
358,1,11,9,3.16,9.89,7.01,220.9
358,1,11,12,3.14,10.08,7.15,226.32
358,1,11,15,3.13,10.2,7.23,230.51
358,1,11,18,3.15,10.18,7.22,232.09
358,1,11,21,3.2,10.02,7.1,229.87
358,1,12,0,3.29,9.86,6.99,222.9
358,1,12,3,3.41,9.84,6.98,213.41
358,1,12,6,3.61,9.94,7.05,205.51
358,1,12,9,3.95,10.14,7.19,199.9
358,1,12,12,4.46,10.38,7.36,196.01
358,1,12,15,4.9,10.71,7.6,194.86
358,1,12,18,5.13,10.94,7.76,194.69
358,1,12,21,5.18,11.14,7.9,195.99
358,1,13,0,5.07,11.26,7.98,200.52
358,1,13,3,4.93,11.3,8.01,207.6
358,1,13,6,4.78,11.4,8.08,216.57
358,1,13,9,4.64,11.65,8.26,226.18
358,1,13,12,4.52,11.88,8.43,234.56
358,1,13,15,4.41,12.06,8.55,241.1
358,1,13,18,4.29,12.21,8.66,246.05
358,1,13,21,4.17,12.33,8.74,249.86
358,1,14,0,4.03,12.38,8.78,252.89
358,1,14,3,3.89,12.37,8.77,255.31
358,1,14,6,3.76,12.3,8.72,257.16
358,1,14,9,3.63,12.16,8.62,258.23
358,1,14,12,3.53,11.81,8.37,257.78
358,1,14,15,3.45,11.59,8.22,255.36
358,1,14,18,3.4,11.43,8.11,250.28
358,1,14,21,3.39,11.32,8.03,243.31
358,1,15,0,3.4,11.34,8.04,237.27
358,1,15,3,3.41,11.31,8.02,233.48
358,1,15,6,3.41,11.27,7.99,231.68
358,1,15,9,3.38,11.32,8.03,231.05
358,1,15,12,3.35,11.34,8.04,230.49
358,1,15,15,3.3,11.31,8.02,229.47
358,1,15,18,3.26,11.2,7.94,227.95
358,1,15,21,3.21,11.04,7.83,226.13
358,1,16,0,3.15,10.91,7.73,224.27
358,1,16,3,3.1,10.69,7.58,222.32
358,1,16,6,3.05,10.47,7.43,220.99
358,1,16,9,2.99,10.35,7.34,220.83
358,1,16,12,2.92,10.37,7.35,221.96
358,1,16,15,2.85,10.47,7.42,224.26
358,1,16,18,2.8,10.65,7.55,227.54
358,1,16,21,2.75,10.86,7.7,231.44
358,1,17,0,2.71,11.03,7.82,235.44
358,1,17,3,2.7,11.15,7.91,239.14
358,1,17,6,2.69,11.25,7.98,242.33
358,1,17,9,2.69,11.35,8.05,244.86
358,1,17,12,2.69,11.44,8.11,246.71
358,1,17,15,2.7,11.52,8.17,247.97
358,1,17,18,2.71,11.58,8.21,248.89
358,1,17,21,2.71,11.62,8.24,249.66
358,1,18,0,2.71,11.66,8.27,250.37
358,1,18,3,2.69,11.69,8.29,251.02
358,1,18,6,2.67,11.7,8.3,251.59
358,1,18,9,2.64,11.69,8.29,252.08
358,1,18,12,2.6,11.65,8.26,252.47
358,1,18,15,2.55,11.59,8.22,252.77
358,1,18,18,2.5,11.48,8.14,253.04
358,1,18,21,2.44,11.31,8.02,253.34
358,1,19,0,2.39,11.11,7.88,253.68
358,1,19,3,2.33,10.9,7.73,254.02
358,1,19,6,2.27,10.7,7.59,254.29
358,1,19,9,2.21,10.48,7.43,254.71
358,1,19,12,2.15,10.29,7.3,255.11
358,1,19,15,2.09,10.14,7.19,255.54
358,1,19,18,2.03,10,7.09,256.28
358,1,19,21,1.98,9.87,7,257.63
358,1,20,0,1.94,9.75,6.92,260.03
358,1,20,3,1.93,9.65,6.84,264.24
358,1,20,6,1.93,9.57,6.79,271.09
358,1,20,9,1.95,9.5,6.74,279.75
358,1,20,12,1.97,9.45,6.7,288.11
358,1,20,15,1.98,9.44,6.69,294.21
358,1,20,18,1.97,9.43,6.69,297.32
358,1,20,21,1.95,9.42,6.68,297.74
358,1,21,0,1.9,9.39,6.66,296.03
358,1,21,3,1.85,9.36,6.64,292.56
358,1,21,6,1.79,9.34,6.62,287.68
358,1,21,9,1.73,9.31,6.6,281.71
358,1,21,12,1.68,9.28,6.58,275.05
358,1,21,15,1.63,9.24,6.55,268.17
358,1,21,18,1.59,9.1,6.45,262.39
358,1,21,21,1.6,8.61,6.11,262.49
358,1,22,0,1.67,8.04,5.7,271.98
358,1,22,3,1.74,7.84,5.56,278.4
358,1,22,6,1.78,7.8,5.53,281.39
358,1,22,9,1.79,7.9,5.6,281.49
358,1,22,12,1.79,7.9,5.6,276.36
358,1,22,15,1.91,7.66,5.43,265.54
358,1,22,18,2.08,7.63,5.41,257.24
358,1,22,21,2.14,7.73,5.48,252.63
358,1,23,0,2.17,7.8,5.53,246.82
358,1,23,3,2.23,7.85,5.56,237.97
358,1,23,6,2.27,8.05,5.71,225.52
358,1,23,9,2.55,8.42,5.97,204.33
358,1,23,12,3.04,9.13,6.47,197.32
358,1,23,15,3.73,9.7,6.88,198.38
358,1,23,18,4.49,10.38,7.36,198.9
358,1,23,21,5.06,11.05,7.83,198.53
358,1,24,0,5.27,11.44,8.11,198.55
358,1,24,3,5.06,11.41,8.09,199.57
358,1,24,6,4.68,11.24,7.97,200.88
358,1,24,9,4.22,11.09,7.86,202.65
358,1,24,12,3.82,10.88,7.71,205.15
358,1,24,15,3.49,10.63,7.54,208.55
358,1,24,18,3.22,10.31,7.31,213.49
358,1,24,21,3.01,10.07,7.14,219.06
358,1,25,0,2.82,10.01,7.1,223.25
358,1,25,3,2.69,9.86,6.99,227
358,1,25,6,2.62,9.59,6.8,230.91
358,1,25,9,2.58,9.39,6.65,234.24
358,1,25,12,2.54,9.27,6.57,236.4
358,1,25,15,2.48,9.25,6.56,237.79
358,1,25,18,2.41,9.29,6.59,238.74
358,1,25,21,2.34,9.21,6.53,238.07
358,1,26,0,2.49,8.7,6.17,220.76
358,1,26,3,3.35,9.07,6.43,197.21
358,1,26,6,4.62,10.07,7.14,207.44
358,1,26,9,4.82,10.37,7.36,214.9
358,1,26,12,4.68,10.31,7.31,220.03
358,1,26,15,4.54,10.22,7.25,222.75
358,1,26,18,4.28,10.14,7.19,224.03
358,1,26,21,4.08,10,7.09,223.17
358,1,27,0,4.04,9.87,7,220.38
358,1,27,3,4.15,9.89,7.02,218.07
358,1,27,6,4.12,9.91,7.03,220.45
358,1,27,9,3.84,9.99,7.08,227.22
358,1,27,12,3.59,10.1,7.16,236.26
358,1,27,15,3.4,10.3,7.3,241.86
358,1,27,18,3.23,10.52,7.46,244.19
358,1,27,21,3.07,10.67,7.57,245.44
358,1,28,0,2.93,10.75,7.63,246.32
358,1,28,3,2.8,10.71,7.59,246.85
358,1,28,6,2.67,10.48,7.43,246.01
358,1,28,9,2.57,10.1,7.16,241.93
358,1,28,12,2.49,9.71,6.88,233.33
358,1,28,15,2.53,9.23,6.55,219.02
358,1,28,18,2.78,8.84,6.27,206
358,1,28,21,2.94,8.8,6.24,203.84
358,1,29,0,2.84,8.79,6.23,206.29
358,1,29,3,2.69,8.81,6.24,210.52
358,1,29,6,2.63,8.9,6.31,216.65
358,1,29,9,2.66,9.17,6.5,224.11
358,1,29,12,2.74,9.51,6.75,231.36
358,1,29,15,2.85,9.74,6.91,236.44
358,1,29,18,2.98,9.74,6.91,237.59
358,1,29,21,3.15,9.78,6.93,236.61
358,1,30,0,3.29,9.99,7.09,236.76
358,1,30,3,3.43,10.25,7.27,237.84
358,1,30,6,3.56,10.52,7.46,239.37
358,1,30,9,3.67,10.83,7.68,241.05
358,1,30,12,3.74,11.08,7.85,242.21
358,1,30,15,3.77,11.2,7.94,242.71
358,1,30,18,3.76,11.22,7.96,242.71
358,1,30,21,3.73,11.13,7.89,242.17
358,1,31,0,3.67,10.95,7.76,241.58
358,1,31,3,3.57,10.8,7.66,241.94
358,1,31,6,3.42,10.78,7.64,243.41
358,1,31,9,3.27,10.88,7.72,245.38
358,1,31,12,3.13,10.99,7.8,247.4
358,1,31,15,3.02,11.06,7.85,249.35
358,1,31,18,2.93,11.11,7.88,251.23
358,1,31,21,2.85,11.12,7.89,253.04
358,2,1,0,2.78,11.09,7.87,254.79
358,2,1,3,2.72,11.05,7.83,256.39
358,2,1,6,2.67,11.03,7.82,257.65
358,2,1,9,2.61,11,7.8,258.72
358,2,1,12,2.55,10.97,7.78,259.6
358,2,1,15,2.5,10.93,7.75,260.24
358,2,1,18,2.44,10.88,7.72,260.6
358,2,1,21,2.37,10.82,7.67,260.56
358,2,2,0,2.3,10.69,7.58,259.69
358,2,2,3,2.23,10.44,7.4,257.06
358,2,2,6,2.17,10.12,7.18,252.57
358,2,2,9,2.11,9.9,7.02,247.54
358,2,2,12,2.07,9.71,6.88,242.64
358,2,2,15,2.08,9.48,6.72,237.91
358,2,2,18,2.15,9.13,6.47,232.71
358,2,2,21,2.35,8.73,6.19,227.85
358,2,3,0,2.59,8.6,6.1,227.14
358,2,3,3,2.74,8.86,6.28,235.19
358,2,3,6,3.05,9.39,6.66,250.19
358,2,3,9,3.58,10.24,7.26,264.35
358,2,3,12,4.17,11.01,7.8,273.51
358,2,3,15,4.61,11.46,8.12,278.95
358,2,3,18,4.81,11.68,8.28,283.13
358,2,3,21,4.81,11.78,8.35,287.02
358,2,4,0,4.67,11.84,8.39,290.34
358,2,4,3,4.45,11.89,8.43,292.53
358,2,4,6,4.18,11.9,8.44,293.47
358,2,4,9,3.89,11.83,8.39,293.33
358,2,4,12,3.62,11.73,8.32,292.15
358,2,4,15,3.37,11.6,8.22,289.85
358,2,4,18,3.17,11.36,8.06,285.8
358,2,4,21,3.04,11.05,7.83,278.67
358,2,5,0,3.01,10.7,7.58,266.89
358,2,5,3,3.14,10.19,7.23,248.23
358,2,5,6,3.58,9.86,6.99,222.04
358,2,5,9,4.27,10.05,7.13,203.57
358,2,5,12,4.76,10.46,7.41,199.09
358,2,5,15,4.66,10.57,7.49,203.29
358,2,5,18,4.31,10.65,7.55,211.47
358,2,5,21,4.08,10.79,7.65,221.1
358,2,6,0,3.99,11.02,7.81,230.67
358,2,6,3,3.99,11.26,7.99,238.98
358,2,6,6,4.04,11.41,8.09,245.54
358,2,6,9,4.1,11.45,8.12,250.65
358,2,6,12,4.13,11.44,8.11,254.59
358,2,6,15,4.12,11.41,8.09,257.55
358,2,6,18,4.09,11.44,8.12,259.88
358,2,6,21,4.03,11.53,8.18,261.9
358,2,7,0,3.99,11.53,8.18,263.38
358,2,7,3,3.95,11.55,8.19,264.73
358,2,7,6,3.9,11.75,8.33,266.79
358,2,7,9,3.85,12.02,8.52,269.2
358,2,7,12,3.84,12.16,8.62,271.35
358,2,7,15,3.91,11.63,8.25,272.88
358,2,7,18,4.08,11.09,7.87,273.79
358,2,7,21,4.18,11.08,7.86,274.63
358,2,8,0,4.2,11.16,7.91,275.22
358,2,8,3,4.18,11.29,8,275.45
358,2,8,6,4.13,11.47,8.13,275.74
358,2,8,9,4.05,11.61,8.23,276
358,2,8,12,3.95,11.66,8.27,276.17
358,2,8,15,3.83,11.63,8.24,276.16
358,2,8,18,3.72,11.42,8.1,275.44
358,2,8,21,3.67,10.92,7.74,271.54
358,2,9,0,3.83,10.32,7.32,254.38
358,2,9,3,4.14,10.18,7.22,224.97
358,2,9,6,4.07,10.27,7.28,217.91
358,2,9,9,3.77,10.31,7.31,223.93
358,2,9,12,3.51,10.46,7.41,230.44
358,2,9,15,3.34,10.67,7.57,235.08
358,2,9,18,3.26,10.83,7.68,238.05
358,2,9,21,3.38,10.64,7.54,234.95
358,2,10,0,3.96,10.56,7.49,223.5
358,2,10,3,5.08,11.01,7.81,213.36
358,2,10,6,6.1,11.78,8.35,208.72
358,2,10,9,6.62,12.18,8.64,207.18
358,2,10,12,6.74,12.36,8.76,206.79
358,2,10,15,6.64,12.44,8.82,206.87
358,2,10,18,6.33,12.41,8.8,208.08
358,2,10,21,5.88,12.36,8.77,210.44
358,2,11,0,5.47,12.21,8.66,213.25
358,2,11,3,5.13,11.97,8.49,216.44
358,2,11,6,4.83,11.72,8.31,220.23
358,2,11,9,4.55,11.62,8.24,224.45
358,2,11,12,4.29,11.68,8.28,228.38
358,2,11,15,4.07,11.66,8.27,231.53
358,2,11,18,3.92,11.39,8.08,233.19
358,2,11,21,3.86,10.96,7.77,232.8
358,2,12,0,3.81,10.72,7.6,233.05
358,2,12,3,3.73,10.73,7.61,235.51
358,2,12,6,3.62,10.84,7.68,238.84
358,2,12,9,3.53,10.97,7.78,241.75
358,2,12,12,3.44,11.13,7.89,243.57
358,2,12,15,3.39,11.09,7.86,243.8
358,2,12,18,3.36,11.05,7.83,243.47
358,2,12,21,3.34,11.17,7.92,243.4
358,2,13,0,3.32,11.42,8.1,243.58
358,2,13,3,3.32,11.57,8.2,243.74
358,2,13,6,3.35,11.67,8.28,243.91
358,2,13,9,3.37,11.81,8.38,244.22
358,2,13,12,3.41,11.85,8.4,244.52
358,2,13,15,3.45,11.83,8.39,244.84
358,2,13,18,3.49,11.8,8.36,245.18
358,2,13,21,3.52,11.79,8.36,245.7
358,2,14,0,3.53,11.79,8.36,246.34
358,2,14,3,3.53,11.76,8.34,246.82
358,2,14,6,3.52,11.69,8.29,246.89
358,2,14,9,3.49,11.69,8.29,246.92
358,2,14,12,3.44,11.73,8.32,247.06
358,2,14,15,3.39,11.74,8.32,247.23
358,2,14,18,3.33,11.62,8.24,247.36
358,2,14,21,3.26,11.58,8.21,248.04
358,2,15,0,3.18,11.56,8.2,248.82
358,2,15,3,3.09,11.5,8.15,249.05
358,2,15,6,2.99,11.41,8.09,248.44
358,2,15,9,2.89,11.26,7.99,246.69
358,2,15,12,2.79,11.06,7.84,243.57
358,2,15,15,2.71,10.77,7.64,238.37
358,2,15,18,2.7,10.17,7.21,228.24
358,2,15,21,2.78,9.67,6.86,213.74
358,2,16,0,2.82,9.74,6.9,206.08
358,2,16,3,2.87,9.79,6.94,202.96
358,2,16,6,2.93,9.86,6.99,202.01
358,2,16,9,2.99,10.07,7.14,202.21
358,2,16,12,3.04,10.34,7.33,202.7
358,2,16,15,3.08,10.58,7.5,203.42
358,2,16,18,3.09,10.76,7.63,204.67
358,2,16,21,3.08,10.9,7.73,206.59
358,2,17,0,3.04,10.99,7.79,208.99
358,2,17,3,3,11.02,7.81,211.51
358,2,17,6,2.94,11.11,7.88,214.34
358,2,17,9,2.87,11.2,7.94,217.18
358,2,17,12,2.79,11.26,7.99,219.95
358,2,17,15,2.72,11.32,8.03,222.67
358,2,17,18,2.65,11.37,8.06,225.4
358,2,17,21,2.59,11.37,8.06,228.16
358,2,18,0,2.54,11.36,8.06,231.02
358,2,18,3,2.5,11.33,8.03,234.05
358,2,18,6,2.49,11.2,7.94,237.54
358,2,18,9,2.49,11.17,7.92,240.89
358,2,18,12,2.49,11.32,8.03,243.62
358,2,18,15,2.51,11.51,8.16,246.11
358,2,18,18,2.54,11.72,8.31,248.41
358,2,18,21,2.57,11.91,8.44,250.42
358,2,19,0,2.61,12.04,8.54,251.93
358,2,19,3,2.66,12.1,8.58,252.71
358,2,19,6,2.7,12.09,8.57,252.62
358,2,19,9,2.73,12.03,8.53,251.86
358,2,19,12,2.77,11.96,8.48,250.81
358,2,19,15,2.8,11.88,8.43,249.79
358,2,19,18,2.83,11.79,8.36,248.91
358,2,19,21,2.85,11.66,8.27,248.1
358,2,20,0,2.88,11.45,8.12,247.08
358,2,20,3,2.91,11.21,7.95,245.81
358,2,20,6,2.93,11.05,7.84,244.72
358,2,20,9,2.93,10.95,7.77,243.88
358,2,20,12,2.92,10.84,7.69,243.14
358,2,20,15,2.89,10.74,7.62,242.71
358,2,20,18,2.86,10.62,7.53,242.6
358,2,20,21,2.83,10.48,7.43,242.8
358,2,21,0,2.79,10.36,7.35,243.48
358,2,21,3,2.75,10.22,7.25,244.68
358,2,21,6,2.69,10.23,7.26,246.05
358,2,21,9,2.61,10.29,7.3,247.07
358,2,21,12,2.53,10.36,7.35,247.67
358,2,21,15,2.45,10.42,7.39,247.98
358,2,21,18,2.36,10.45,7.41,248.04
358,2,21,21,2.28,10.47,7.42,247.9
358,2,22,0,2.21,10.46,7.41,247.58
358,2,22,3,2.13,10.4,7.38,247.13
358,2,22,6,2.07,10.22,7.24,246.85
358,2,22,9,2.03,9.85,6.99,247.17
358,2,22,12,1.99,9.6,6.81,247.34
358,2,22,15,1.95,9.48,6.72,247
358,2,22,18,1.9,9.43,6.69,246.12
358,2,22,21,1.86,9.44,6.69,244.64
358,2,23,0,1.82,9.49,6.73,243
358,2,23,3,1.79,9.61,6.81,241.42
358,2,23,6,1.77,9.74,6.91,240.53
358,2,23,9,1.77,9.92,7.03,240.6
358,2,23,12,1.8,10.16,7.2,241.8
358,2,23,15,1.84,10.46,7.42,244.03
358,2,23,18,1.91,10.81,7.67,246.91
358,2,23,21,1.99,11.18,7.93,250
358,2,24,0,2.08,11.54,8.18,252.92
358,2,24,3,2.16,11.86,8.41,255.47
358,2,24,6,2.23,12.11,8.58,257.58
358,2,24,9,2.29,12.26,8.7,259.18
358,2,24,12,2.32,12.3,8.72,260.22
358,2,24,15,2.33,12.17,8.63,260.51
358,2,24,18,2.32,11.84,8.4,259.69
358,2,24,21,2.31,11.24,7.97,256.93
358,2,25,0,2.32,10.65,7.55,251.67
358,2,25,3,2.36,10.09,7.16,243.74
358,2,25,6,2.43,9.72,6.89,235.04
358,2,25,9,2.48,9.53,6.76,228.26
358,2,25,12,2.51,9.48,6.72,224.74
358,2,25,15,2.52,9.55,6.77,224.95
358,2,25,18,2.51,9.74,6.91,227.94
358,2,25,21,2.51,10.1,7.16,232.64
358,2,26,0,2.51,10.47,7.42,237.5
358,2,26,3,2.53,10.79,7.65,241.94
358,2,26,6,2.56,11.06,7.84,245.87
358,2,26,9,2.59,11.36,8.05,249.23
358,2,26,12,2.62,11.63,8.25,252.1
358,2,26,15,2.65,11.85,8.4,254.5
358,2,26,18,2.68,12.01,8.51,256.43
358,2,26,21,2.71,12.11,8.59,257.92
358,2,27,0,2.73,12.16,8.62,259.03
358,2,27,3,2.75,12.16,8.62,259.78
358,2,27,6,2.75,12.27,8.7,260.5
358,2,27,9,2.75,12.34,8.75,261.04
358,2,27,12,2.75,12.38,8.78,261.38
358,2,27,15,2.73,12.39,8.78,261.54
358,2,27,18,2.71,12.37,8.77,261.55
358,2,27,21,2.69,12.31,8.73,261.4
358,2,28,0,2.67,12.07,8.56,261.03
358,2,28,3,2.64,11.8,8.37,260.31
358,2,28,6,2.61,11.71,8.3,259.43
358,2,28,9,2.57,11.63,8.25,258.42
358,2,28,12,2.53,11.59,8.22,257.3
358,2,28,15,2.48,11.54,8.18,256.1
358,2,28,18,2.43,11.5,8.16,254.85
358,2,28,21,2.38,11.44,8.11,253.53
358,3,1,0,2.34,11.36,8.05,252.14
358,3,1,3,2.29,11.24,7.97,250.49
358,3,1,6,2.25,11.06,7.85,248.16
358,3,1,9,2.24,10.66,7.56,244.51
358,3,1,12,2.27,9.9,7.02,237.91
358,3,1,15,2.3,9.63,6.83,228.63
358,3,1,18,2.32,9.48,6.72,218
358,3,1,21,2.33,9.33,6.62,207.23
358,3,2,0,2.32,9.41,6.67,199.19
358,3,2,3,2.32,9.36,6.64,191.35
358,3,2,6,2.31,9.31,6.6,185.22
358,3,2,9,2.28,9.27,6.57,180.98
358,3,2,12,2.25,9.23,6.54,177.64
358,3,2,15,2.2,9.09,6.44,174.72
358,3,2,18,2.15,8.98,6.37,174.3
358,3,2,21,2.07,8.94,6.34,177.25
358,3,3,0,2,8.94,6.34,182.77
358,3,3,3,1.94,8.94,6.34,190.12
358,3,3,6,1.89,8.91,6.32,198.84
358,3,3,9,1.85,9,6.38,208.96
358,3,3,12,1.84,8.97,6.36,217.97
358,3,3,15,1.84,8.83,6.26,224.16
358,3,3,18,1.85,8.72,6.18,228.88
358,3,3,21,1.84,8.85,6.27,236.99
358,3,4,0,1.82,9,6.38,245.05
358,3,4,3,1.8,9.04,6.41,252.24
358,3,4,6,1.78,8.96,6.35,260.02
358,3,4,9,1.79,8.61,6.11,271.85
358,3,4,12,1.77,8.57,6.08,279.04
358,3,4,15,1.72,8.64,6.12,281.25
358,3,4,18,1.67,8.68,6.15,281.99
358,3,4,21,1.63,8.68,6.15,282.71
358,3,5,0,1.6,8.61,6.1,284.08
358,3,5,3,1.6,8.47,6,286.38
358,3,5,6,1.63,8.3,5.89,289.65
358,3,5,9,1.71,8.21,5.82,294.55
358,3,5,12,1.84,8.18,5.8,300.76
358,3,5,15,2.03,8.28,5.87,306.32
358,3,5,18,2.22,8.44,5.98,309.83
358,3,5,21,2.37,8.6,6.1,311.44
358,3,6,0,2.5,8.7,6.17,311.52
358,3,6,3,2.62,8.73,6.19,310.74
358,3,6,6,2.72,8.8,6.24,310.2
358,3,6,9,2.78,8.88,6.3,310.17
358,3,6,12,2.81,8.99,6.37,310.42
358,3,6,15,2.81,9.08,6.43,310.37
358,3,6,18,2.82,9.05,6.41,309.6
358,3,6,21,2.86,9.02,6.4,309.24
358,3,7,0,2.89,8.99,6.38,309.37
358,3,7,3,2.91,8.95,6.35,309.22
358,3,7,6,2.9,8.9,6.31,308.98
358,3,7,9,2.86,8.88,6.29,309.05
358,3,7,12,2.79,8.86,6.28,309.02
358,3,7,15,2.71,8.79,6.23,308.54
358,3,7,18,2.62,8.73,6.19,307.82
358,3,7,21,2.51,8.72,6.18,306.94
358,3,8,0,2.39,8.77,6.22,305.17
358,3,8,3,2.27,8.78,6.23,301.95
358,3,8,6,2.17,8.84,6.27,298.47
358,3,8,9,2.11,8.83,6.26,294.85
358,3,8,12,2.08,8.72,6.18,291.42
358,3,8,15,2.11,8.56,6.07,288.94
358,3,8,18,2.14,8.55,6.06,288.92
358,3,8,21,2.18,8.68,6.15,291.16
358,3,9,0,2.2,8.83,6.26,294.48
358,3,9,3,2.22,8.97,6.36,297.99
358,3,9,6,2.24,9.06,6.43,301.63
358,3,9,9,2.27,9.11,6.46,305.66
358,3,9,12,2.32,9.08,6.44,310.61
358,3,9,15,2.4,8.99,6.37,316.65
358,3,9,18,2.51,8.94,6.34,322.85
358,3,9,21,2.67,8.91,6.32,328.84
358,3,10,0,2.82,8.98,6.37,331.95
358,3,10,3,2.88,8.96,6.35,331.54
358,3,10,6,2.84,8.95,6.35,329.71
358,3,10,9,2.73,9.02,6.4,327.4
358,3,10,12,2.6,9.11,6.46,324.24
358,3,10,15,2.5,9.22,6.54,319.97
358,3,10,18,2.43,9.28,6.58,314.88
358,3,10,21,2.4,9.26,6.57,309.8
358,3,11,0,2.38,9.25,6.56,305.15
358,3,11,3,2.35,9.27,6.57,300.38
358,3,11,6,2.31,9.27,6.57,295.25
358,3,11,9,2.26,9.31,6.6,289.38
358,3,11,12,2.19,9.45,6.7,282.35
358,3,11,15,2.13,9.61,6.82,275.5
358,3,11,18,2.1,9.64,6.84,270.78
358,3,11,21,2.14,9.44,6.69,269.33
358,3,12,0,2.27,9.06,6.43,270.31
358,3,12,3,2.39,8.91,6.32,272.89
358,3,12,6,2.44,9.04,6.41,276.45
358,3,12,9,2.42,9.23,6.54,278.94
358,3,12,12,2.37,9.4,6.67,279.98
358,3,12,15,2.29,9.54,6.77,279.88
358,3,12,18,2.21,9.64,6.84,279.06
358,3,12,21,2.13,9.7,6.88,277.81
358,3,13,0,2.04,9.73,6.9,276.24
358,3,13,3,1.96,9.73,6.9,274.34
358,3,13,6,1.89,9.7,6.88,271.98
358,3,13,9,1.82,9.56,6.78,269.33
358,3,13,12,1.77,9.38,6.65,265.69
358,3,13,15,1.71,9.33,6.61,260.37
358,3,13,18,1.67,9.38,6.65,254.06
358,3,13,21,1.65,9.33,6.61,246.76
358,3,14,0,1.65,9.25,6.56,239.31
358,3,14,3,1.66,9.11,6.46,232.92
358,3,14,6,1.69,8.96,6.35,228.04
358,3,14,9,1.72,8.8,6.24,224.16
358,3,14,12,1.79,8.57,6.08,218.52
358,3,14,15,2.05,8.11,5.75,204.06
358,3,14,18,2.41,8.39,5.95,197.14
358,3,14,21,2.69,8.6,6.1,197.41
358,3,15,0,2.72,8.69,6.16,200.34
358,3,15,3,2.59,8.78,6.23,203.99
358,3,15,6,2.43,8.92,6.33,208.11
358,3,15,9,2.31,8.99,6.38,212.25
358,3,15,12,2.24,8.98,6.37,216.62
358,3,15,15,2.23,8.98,6.37,221.71
358,3,15,18,2.26,9.03,6.4,227.61
358,3,15,21,2.32,9.14,6.48,233.49
358,3,16,0,2.38,9.2,6.52,238.2
358,3,16,3,2.41,9.24,6.55,241.74
358,3,16,6,2.4,9.37,6.64,244.64
358,3,16,9,2.37,9.54,6.76,247.03
358,3,16,12,2.33,9.71,6.89,249.04
358,3,16,15,2.29,9.84,6.98,250.63
358,3,16,18,2.29,9.82,6.96,251.14
358,3,16,21,2.36,9.48,6.72,247.44
358,3,17,0,2.6,9.06,6.42,234.26
358,3,17,3,2.9,9.05,6.42,219.5
358,3,17,6,3.06,9.18,6.51,215.83
358,3,17,9,3.05,9.37,6.64,222.57
358,3,17,12,3.05,9.52,6.75,231.3
358,3,17,15,3.07,9.62,6.82,238.47
358,3,17,18,3.07,9.85,6.98,243.98
358,3,17,21,3.04,10.14,7.19,248.1
358,3,18,0,3,10.45,7.41,251.16
358,3,18,3,2.96,10.71,7.59,253.35
358,3,18,6,2.92,10.91,7.73,254.81
358,3,18,9,2.89,11.03,7.82,255.7
358,3,18,12,2.85,11.17,7.92,255.98
358,3,18,15,2.82,11.25,7.98,255.89
358,3,18,18,2.79,11.28,8,255.51
358,3,18,21,2.76,11.28,8,254.87
358,3,19,0,2.74,11.14,7.9,253.51
358,3,19,3,2.77,10.77,7.64,250.28
358,3,19,6,2.9,10.04,7.12,243.73
358,3,19,9,3.06,9.64,6.83,238.19
358,3,19,12,3.14,9.45,6.7,236.68
358,3,19,15,3.24,9.28,6.58,237.21
358,3,19,18,3.19,9.27,6.57,239.62
358,3,19,21,3.01,9.4,6.66,242.38
358,3,20,0,2.82,9.65,6.85,244.36
358,3,20,3,2.66,9.93,7.04,245.65
358,3,20,6,2.53,10.13,7.18,246.53
358,3,20,9,2.42,10.24,7.26,247.14
358,3,20,12,2.34,10.28,7.29,247.49
358,3,20,15,2.27,10.25,7.27,247.44
358,3,20,18,2.23,10.13,7.18,246.76
358,3,20,21,2.21,9.94,7.05,245.59
